"%IncMSE","IncNodePurity"
"ALK",0,2.22262240712725
"APC",4.07228858630625,17.3190857327649
"BRAF",5.67076026316481,28.2211177188095
"BRCA1",-3.84477986568666,6.2895518073732
"BRCA2",0.0593320359686162,7.6980880748914
"CDH1",-4.40442629382846,11.9862691843575
"CDKN2A",-1.64482526355514,67.2152614945266
"CDKN2C",-13.8105951229355,8.343537774419
"CDKN2a.p14.",1.94745269725727,8.18640449418498
"CTNNB1",-3.94058747865909,4.53600053172595
"EGFR",17.9227483292344,57.3694253440479
"ERBB2",25.6269011405155,125.614974676551
"EZH2",-10.5791469465298,4.07471779426828
"FAM123B",0.955610876746685,1.89298776203505
"FBXW7",1.10264183639208,10.8800474947439
"FGFR3",-0.709244463080486,4.14666175537796
"FLCN",1.3639841283959,0.787985197063514
"FLT3",-1.32398926428999,2.80494511929181
"GNAS",-1.95443500753408,6.45813358947661
"HRAS",-11.7179565371116,3.9961687382916
"IDH1",0,3.96567278764908
"JAK2",14.1104432340999,36.0177195810015
"KDM5C",3.17733660381008,3.9157200149292
"KDM6A",6.4143051403013,25.5159011810824
"KDR",-3.02127257825414,1.52709650682992
"KIT",-1.13439571213159,2.61254978721619
"KRAS",7.34908417903509,52.6035464943591
"MAP2K4",4.65965320252549,6.63673798600839
"MET",-8.94118151947531,11.5894569445868
"MLH1",2.65814045048907,13.9077694080511
"MSH2",2.3694944380589,15.466950254534
"MSH6",-3.41305729573108,4.19534228137677
"MYC",3.89000223696401,36.7947141336265
"NF1",4.97469328300437,16.2456755456005
"NF2",-3.2199212532809,17.0710546428067
"NOTCH1",8.48511997189545,18.4605678530629
"NRAS",25.3483342758717,40.3993735952294
"PDGFRA",-1.09973601734574,4.03263993815635
"PIK3CA",-5.42306400054019,51.188402278394
"PIK3R1",2.24204533781665,5.31100143762372
"PTEN",-12.9293293503074,27.3257443822885
"RB1",-6.18838866822092,33.8888629585795
"RUNX1",9.06346676881751,4.86672399104698
"SETD2",0,7.59572611818894
"SMAD4",22.8541232136543,45.4779361425978
"SMARCA4",-8.57605702763474,7.14595650413575
"SMO",0.718919893295352,1.04511644430602
"SOCS1",0.945355219292415,4.88879620108615
"STK11",-5.00792050483726,17.9659106518135
"TET2",3.72592289027657,1.32108664033667
"TP53",-7.91849750675303,56.2857713683138
"TSC1",-0.423038633309368,0.831165768343407
"VHL",8.11098748355509,15.3172499450446
"WT1",0,0
"BCR_ABL",-7.18529875969459,0.983868931411073
"ETV6_RUNX1",0,2.50835439856588
"EWS_ERG",0,0.0514864810487388
"EWS_FLI1",1.53983912845853,7.99906624021942
"MLL_AFF1",0.0538271934128132,1.99237366610448
"TCF3_PBX1",0,3.13888444753916
